,name,bus_longitude,bus_latitude
2827,Richard-Strauss-Straße,13.2709995,52.480152600000004
2828,Hubertusbader Straße,13.275825400000002,52.4784194
2829,Richard-Strauss-Straße,13.271809699999999,52.4798952
2830,Im Dol,13.2885174,52.464983200000006
2831,Alboinstraße/Arnulfstraße,13.370588,52.4557542
2832,Lynarstraße,13.2846014,52.48985329999999
2833,Lynarstraße,13.2847335,52.4892664
2834,Wangenheimstraße,13.288341500000001,52.488232499999995
2835,Wangenheimstraße,13.287819099999998,52.4880892
2836,Große Seestraße,13.459773199999999,52.5570596
2837,Am Stener Berg,13.5064335,52.6376154
2838,Am Stener Berg,13.5064671,52.63779939999999
2839,Kollostraße,13.3908554,52.447732900000005
2840,Kollostraße,13.3921055,52.4475594
2841,Klinikum Buch,13.512711499999998,52.632014
2842,U Mendelssohn-Bartholdy-Park,13.3743426,52.5034069
2843,Thuner Platz,13.296125,52.4238974
2844,Johanneskirchplatz,13.292453400000001,52.436621200000005
2845,Köhlerstraße,13.2890857,52.43509739999999
2846,S Botanischer Garten,13.3061884,52.4464814
2847,Lipaer Straße,13.3106798,52.4479996
2848,Schlossparktheater,13.319216099999998,52.45436899999999
2849,S+U Rathaus Steglitz,13.320379500000001,52.4563672
2850,Luzerner Straße,13.292488800000001,52.423888299999994
2851,Hermsdorfer Damm/Berliner Straße,13.3118928,52.62233979999999
2852,Hohefeldstraße,13.306436499999998,52.6208149
2853,Hohefeldstraße,13.3067043,52.6207765
2854,Pichelswerder,13.209094,52.5106892
2855,Gatower Straße/Heerstraße,13.1861273,52.51511239999999
2856,Gatower Straße/Heerstraße,13.1841869,52.515703099999996
2857,Weinmeisterhornweg,13.171218,52.510787699999995
2858,Weinmeisterhornweg,13.1720098,52.5113171
2859,Rodensteinstraße,13.1754779,52.5142953
2860,Idastraße,13.4119797,52.582316399999996
2861,Idastraße,13.4121582,52.582511600000004
2862,Lindenberger Straße,13.4169701,52.58381850000001
2863,Lindenberger Straße,13.4178812,52.58421920000001
2864,Blankenburger Straße/Grumbkowstraße,13.4224359,52.5854762
2865,Blankenburger Straße/Grumbkowstraße,13.4222844,52.58556289999999
2866,Blankenburger Straße/Grumbkowstraße,13.4238323,52.585558299999995
2867,Grumbkowstraße/Pankower Straße,13.4250176,52.583915399999995
2868,Hans-Jürgen-Straße,13.428181599999998,52.5880221
2869,Hans-Jürgen-Straße,13.4270326,52.58727
2870,Frühlingstraße,13.3804006,52.57367779999999
2871,Frühlingstraße,13.3807279,52.57424350000001
2872,Schönholzer Heide Süd,13.385225400000001,52.57310379999999
2873,Schönholzer Heide Süd,13.384798199999999,52.57289010000001
2874,S+U Rathaus Spandau,13.1996149,52.5354231
2875,S+U Rathaus Spandau,13.199503,52.535183999999994
2876,S+U Rathaus Spandau,13.199802900000002,52.5358919
2877,Königin-Elisabeth-Straße/Spandauer Damm,13.279787900000002,52.5182328
2878,DRK-Kliniken Westend,13.2764218,52.518573700000005
2879,Guerickestraße,13.317555300000002,52.51755279999999
2880,Guerickestraße,13.3173883,52.51759820000001
2881,Auguste-Viktoria-Klinikum,13.3445606,52.4634235
2882,Auguste-Viktoria-Klinikum,13.3447617,52.4629566
2883,Grazer Platz/Beckerstraße,13.3445237,52.467528200000004
2884,Rubensstraße/S Friedenau,13.3438392,52.470865599999996
2885,Hultschiner Damm,13.6088973,52.50084449999999
2886,Verlängerte Koloniestraße,13.384928500000001,52.56763839999999
2887,Verlängerte Koloniestraße,13.3849881,52.567511399999994
2888,Sommerstraße,13.374262300000002,52.5747539
2889,Billy-Wilder-Promenade,13.2860163,52.4177107
2890,Appenzeller Straße,13.297747099999999,52.421679600000004
2891,Billy-Wilder-Promenade,13.288066500000001,52.4180315
2892,Lichterfelder Weg,13.294554199999999,52.419761
2893,Lichterfelder Weg,13.2952513,52.42026729999999
2894,Zabel-Krüger-Damm/Alt-Lübars,13.354197400000002,52.6178865
2895,Dolomitenstraße,13.405180300000001,52.5612785
2896,Maximilianstraße,13.411241699999998,52.561235499999995
2897,Tollensestraße,13.584699100000002,52.523947899999996
2898,Cecilienstraße/Wuhle,13.577597599999999,52.5259326
2899,Cecilienstraße/Wuhle,13.5764361,52.526491500000006
2900,Tollensestraße,13.5829264,52.524693400000004
2901,Garzauer Straße,13.5723294,52.52799739999999
2902,Garzauer Straße,13.570772400000001,52.52874549999999
2903,Siemensstraße/Halskestraße,13.3425571,52.4471156
2904,Wannseebrücke,13.1759572,52.4198508
2905,Wannseebrücke,13.175715599999998,52.4196469
2906,Schwelmer Straße,13.2988065,52.412021100000004
2907,Goldenes Horn Süd,13.4032392,52.4396733
2908,Amorbacher Weg,13.2080073,52.557485899999996
2909,Mertensstraße,13.209933300000001,52.565168799999995
2910,S+U Rathaus Spandau,13.198407000000001,52.5348848
2911,Brunsbütteler Damm/Ruhlebener Straße,13.198278,52.5324339
2912,Brunsbütteler Damm/Ruhlebener Straße,13.199193300000003,52.532930099999994
2913,Osthafen,13.455527900000002,52.500713299999994
2914,Osthafen,13.4559285,52.5009488
2915,U Schlesisches Tor,13.441236100000001,52.501032900000006
2916,Lausitzer Platz,13.4328,52.4996463
2917,Lausitzer Platz,13.4324328,52.4993515
2918,U Görlitzer Bahnhof,13.4255631,52.4992934
2919,U Kottbusser Tor,13.416357500000002,52.4989249
2920,U Möckernbrücke,13.3819826,52.499255500000004
2921,Löwenberger Straße,13.5063047,52.5107483
2922,S+U Lichtenberg,13.499680599999998,52.51037579999999
2923,U Sophie-Charlotte-Platz,13.2971815,52.5112835
2924,U Sophie-Charlotte-Platz,13.2972263,52.51039010000001
2925,U Richard-Wagner-Platz,13.3075185,52.5172511
2926,Eosanderstraße,13.303880300000001,52.51811800000001
2927,Eosanderstraße,13.303706,52.518466000000004
2928,Luisenplatz/Schloss Charlottenburg,13.3003197,52.5192466
2929,Schloss Charlottenburg,13.295400899999999,52.5192517
2930,Klausenerplatz,13.292164499999998,52.5190586
2931,Klausenerplatz,13.291808900000001,52.519310100000006
2932,Warburgzeile,13.3108039,52.51620870000001
2933,Warburgzeile,13.311282,52.515778000000005
2934,Otto-Suhr-Allee/Leibnizstraße,13.315687599999999,52.5146649
2935,Otto-Suhr-Allee/Leibnizstraße,13.3147661,52.514642
2936,S Heiligensee,13.2290756,52.6254709
2937,S Schulzendorf,13.245815900000002,52.613954799999995
2938,S Heiligensee,13.2297274,52.6252093
2939,U Magdalenenstraße,13.4896866,52.512765
2940,Schmöckwitzer Damm,13.6560173,52.3681134
2941,Moßkopfring,13.6474489,52.3404348
2942,Alt-Schmöckwitz,13.6496125,52.3758593
2943,Schmöckwitzer Damm,13.6560641,52.3679049
2944,Alt-Schmöckwitz,13.6495545,52.375972999999995
2945,Schmöckwitzer Forst,13.650125599999999,52.3567294
2946,Zeuthener Weg,13.647372500000001,52.3425199
2947,Schmöckwitzer Forst,13.650115900000001,52.356945700000004
2948,Fährallee,13.645462699999998,52.3473251
2949,Zeuthener Weg,13.646887099999999,52.34278079999999
2950,Fährallee,13.6456119,52.347750500000004
2951,Stralauer Allee,13.451826800000001,52.5014566
2952,Stralauer Allee,13.450018900000002,52.501754500000004
2953,Schottstraße,13.4913674,52.51571
2954,Neumannsgasse,13.4041901,52.515083
2955,S+U Friedrichstraße,13.3883332,52.520530799999996
2956,Andreasstraße/Lange Straße,13.4307924,52.5122345
2957,Deutsches Theater,13.3835742,52.523158900000006
2958,Friedrich-Krause-Ufer,13.361658100000001,52.536429500000004
2959,Werderscher Markt,13.397178899999998,52.5153491
2960,Friedrich-Krause-Ufer,13.3615626,52.536660999999995
2961,Arnouxstraße,13.4253467,52.6073281
2962,Schönerlinder Chaussee,13.4520975,52.646629299999994
2963,Hansastraße,13.474426199999998,52.54952420000001
2964,Arnouxstraße,13.4254625,52.607602500000006
2965,Wiltbergstraße/Hobrechtsfelder Chaussee,13.4804784,52.643531
2966,Hansastraße/Buschallee,13.478690599999998,52.552878899999996
2967,Pölnitzweg/Hobrechtsfelder Chaussee,13.485585500000001,52.648426799999996
2968,Schönerlinder Straße/Lindenhof,13.443852,52.638495299999995
2969,Schwanebecker Chaussee,13.5077509,52.635564
2970,Wiltbergstraße,13.486521900000001,52.6409281
2971,Stadion Buschallee/Hansastraße,13.4863661,52.5565343
2972,Schwanebecker Chaussee,13.5078677,52.6353985
2973,Berliner Allee/Rennbahnstraße,13.466498499999998,52.557315
2974,Gounodstraße,13.466974800000003,52.548332900000005
2975,Hansastraße/Buschallee,13.481276800000002,52.5539007
2976,Indira-Gandhi-Straße/Hansastraße,13.4689327,52.546986399999994
2977,Indira-Gandhi-Straße/Hansastraße,13.46931,52.5466726
2978,Wiltbergstraße,13.486374800000002,52.641181200000005
2979,Stadion Buschallee/Hansastraße,13.485938199999998,52.556574
2980,Hansastraße,13.4747019,52.54938370000001
2981,Gounodstraße,13.467131,52.54903670000001
2982,Giersstraße,13.4823117,52.554604299999994
2983,Wiltbergstraße/Hobrechtsfelder Chaussee,13.480011800000002,52.6434919
2984,Gleiwitzer Straße,13.5624957,52.4946549
2985,Eichenstraße,13.5812406,52.4849407
2986,Dohlengrund,13.5632688,52.498510100000004
2987,Gleiwitzer Straße,13.5610152,52.493858900000006
2988,Gleiwitzer Straße,13.561025899999999,52.4939409
2989,Gleiwitzer Straße,13.561953699999998,52.494089699999996
2990,Dohlengrund,13.5633309,52.498069799999996
2991,Eichenstraße,13.580484900000002,52.485429700000005
2992,Elgersburger Straße,13.2857122,52.4827049
2993,Elgersburger Straße,13.285430800000002,52.4832108
2994,Schloss Glienicke,13.0973743,52.413390500000006
2995,Machnower Straße/Berlepschstraße,13.2566099,52.429649399999995
2996,Leichhardtstraße,13.2672535,52.4451287
2997,Machnower Straße/Berlepschstraße,13.255657500000002,52.4294465
2998,Clayallee/Oskar-Helene-Park,13.2688264,52.448111
2999,Neuruppiner Straße,13.2267527,52.4210274
3000,Clayallee/Oskar-Helene-Park,13.2690661,52.4478747
3001,Neuruppiner Straße,13.226393900000001,52.421198100000005
3002,Leichhardtstraße,13.267695100000001,52.445296
3003,Eiswerderstraße,13.2100402,52.5481726
3004,Eiswerderstraße,13.209799300000002,52.548108
3005,Galenstraße,13.194327800000002,52.5356042
3006,Rüdigerstraße,13.494500199999997,52.516029
3007,U Friedrichsfelde,13.5123886,52.5055439
3008,Reimerweg,13.1537259,52.522135600000006
3009,Hahneberg,13.1457011,52.523762600000005
3010,Turmstraße/Lübecker Straße,13.3467112,52.52634570000001
3011,Turmstraße/Lübecker Straße,13.346040200000001,52.5261372
3012,Otawistraße,13.336526699999999,52.552867799999994
3013,Quitzowstraße,13.357273600000001,52.5357661
3014,Am Großen Wannsee,13.165052800000002,52.431135999999995
3015,Liebermann-Villa,13.163878699999998,52.4290586
3016,Birkenstraße/Rathenower Straße,13.353071599999998,52.52963979999999
3017,Am Wäldchen,13.385050099999999,52.62593489999999
3018,Paul-Junius-Straße,13.4725036,52.5230609
3019,Paul-Junius-Straße,13.472637900000002,52.522929500000004
3020,Otto-Suhr-Allee/Leibnizstraße,13.3153813,52.515066299999994
3021,Gatower Heide,13.1519519,52.4822343
3022,Gatower Heide,13.152127900000002,52.4823137
3023,Habichtswald,13.1421929,52.479597600000005
3024,Annenweg,13.1736915,52.481407999999995
3025,Annenweg,13.1737298,52.481472399999994
3026,Alt-Gatow,13.1825675,52.4829145
3027,Alt-Gatow,13.1829011,52.483526399999995
3028,Am Graben,13.179165099999999,52.4789551
3029,Gehringstraße,13.4679967,52.56160210000001
3030,Albertinenstraße,13.4599275,52.5503625
3031,Hamburger Platz,13.4381872,52.5558512
3032,Darßer Straße/Roelckestraße,13.4642168,52.566801600000005
3033,Sankt-Elisabeth-Kirchhof,13.387792499999998,52.560719999999996
3034,Prenzlauer Promenade/Kissingenstraße,13.4270386,52.567943799999995
3035,Neumannstraße/Kissingenstraße,13.4195174,52.5671035
3036,Kissingenplatz,13.4223241,52.5674373
3037,Roelckestraße/Nüßlerstraße,13.462122299999999,52.56507579999999
3038,Rathaus Pankow,13.4040665,52.56956460000001
3039,Soldiner Straße/Koloniestraße,13.3806519,52.56017370000001
3040,Roelckestraße,13.4439484,52.5542951
3041,Drontheimer Straße,13.376847,52.55734739999999
3042,Lohmestraße,13.4157952,52.56664820000001
3043,Wilhelm-Kuhr-Straße,13.3996737,52.5687669
3044,Nüßlerstraße/Feldtmannstraße,13.46879,52.5640412
3045,Rathaus Weißensee,13.4665849,52.5593514
3046,Prinzenallee/Soldiner Straße,13.3856375,52.55892320000001
3047,Soldiner Straße/Koloniestraße,13.3803816,52.5603782
3048,Pradelstraße,13.3951285,52.56560940000001
3049,Wollankstraße/Florastraße,13.3967508,52.566458700000005
3050,Mirbachplatz,13.448019699999998,52.5530919
3051,Prenzlauer Promenade/Kissingenstraße,13.427091199999998,52.56782439999999
3052,Roelckestraße/Nüßlerstraße,13.4623253,52.5647338
3053,Pradelstraße,13.3947354,52.56514620000001
3054,Hamburger Platz,13.438623800000002,52.5556048
3055,Neumannstraße/Kissingenstraße,13.4198109,52.566898200000004
3056,Mühlenstraße,13.4070622,52.565479
3057,Drontheimer Straße,13.377112599999998,52.5569686
3058,Lohmestraße,13.4159805,52.5664063
3059,Sankt-Elisabeth-Kirchhof,13.387887,52.560537399999994
3060,S+U Pankow,13.4110513,52.567122600000005
3061,Gehringstraße,13.468353400000002,52.561784100000004
3062,Prinzenallee/Soldiner Straße,13.3867831,52.5591995
3063,Schwarzelfenweg,13.4654334,52.5673089
3064,Rathaus Weißensee,13.466695999999999,52.5590909
3065,Wilhelm-Kuhr-Straße,13.3999777,52.568726299999994
3066,Darßer Straße/Roelckestraße,13.464228899999998,52.566561899999996
3067,Nüßlerstraße/Feldtmannstraße,13.4688805,52.5641311
3068,Mariendorfer Damm/Buckower Chaussee,13.4021404,52.414658700000004
3069,Mariendorfer Damm/Buckower Chaussee,13.401948999999998,52.4148614
3070,Fercher Straße,13.234038,52.4233994
3071,Großbeerenstraße/Daimlerstraße,13.375606699999999,52.4258249
3072,Burscheider Weg,13.238470199999998,52.5450287
3073,Burscheider Weg,13.238162099999998,52.5448424
3074,Lüdenscheider Weg,13.236633800000002,52.5469453
3075,Lüdenscheider Weg,13.237019199999999,52.54707679999999
3076,Gatower Straße/Heerstraße,13.1852389,52.5158375
3077,Zur Haveldüne,13.180100699999999,52.504383499999996
3078,Alt-Gatow,13.1836542,52.4835295
3079,Gutspark Neukladow (Berlin),13.155773000000002,52.459104
3080,Breitehornweg,13.1696364,52.4702865
3081,Christoph-Kolumbus-Straße,13.1652432,52.46716039999999
3082,Christoph-Kolumbus-Straße,13.1658033,52.46748050000001
3083,Waldschluchtpfad,13.174986800000001,52.4695574
3084,Breitehornweg,13.1692689,52.4702542
3085,General-Steinhoff-Kaserne,13.1617113,52.46451429999999
3086,Breitehornweg,13.1694946,52.4706331
3087,General-Steinhoff-Kaserne,13.163259,52.4654203
3088,Alt-Kladow,13.144628899999999,52.4546432
3089,Alt-Kladow,13.143870999999999,52.4536566
3090,Schallweg,13.140344500000001,52.4564818
3091,Schallweg,13.1407457,52.456023800000004
3092,Seesener Straße,13.2968172,52.49244670000001
3093,Seesener Straße,13.2961869,52.4927238
3094,Seesener Straße,13.295897,52.4922445
3095,Seesener Straße,13.296066399999999,52.49249820000001
3096,Krampnitzer Weg/Selbitzer Straße,13.122195000000001,52.453936600000006
3097,Parnemannweg,13.137785800000001,52.4521721
3098,Krampnitzer Weg/Selbitzer Straße,13.121966699999998,52.45280210000001
3099,Parnemannweg,13.1376805,52.452324399999995
3100,Grimmelshausenstraße,13.128337300000002,52.453001199999996
3101,Parnemannweg,13.139525199999998,52.4524228
3102,Pottensteiner Weg,13.118455800000001,52.450237300000005
3103,Pottensteiner Weg,13.1190158,52.4504919
3104,Temmeweg,13.130062400000002,52.4493953
3105,Gößweinsteiner Gang,13.132185999999999,52.45090749999999
3106,Lanzendorfer Weg,13.113931400000002,52.44900160000001
3107,Temmeweg,13.129871300000001,52.44911870000001
3108,Kaserne Hottengrund,13.127081299999999,52.44689449999999
3109,Kaserne Hottengrund,13.1278416,52.44765110000001
3110,Gößweinsteiner Gang,13.131964600000002,52.4507166
3111,Benfeyweg,13.123532199999998,52.4569051
3112,Zingerleweg,13.126459200000001,52.460072200000006
3113,Katzwanger Steig,13.129083600000001,52.4636662
3114,Seekorso,13.125910399999999,52.4682445
3115,Kurpromenade,13.1234458,52.47100089999999
3116,Seekorso,13.1268406,52.467653299999995
3117,Gutsstraße,13.120903400000001,52.4752578
3118,Kurpromenade,13.123884799999999,52.470572100000005
3119,Gutsstraße,13.120877900000002,52.475003599999994
3120,Gutsstraße,13.1206438,52.47505970000001
3121,Karolinenhöhe,13.168196900000002,52.5087368
3122,Karolinenhöhe,13.1674282,52.5083831
3123,Rodensteinstraße,13.174818400000001,52.513618900000004
3124,Zeppelinstraße/Seegefelder Straße,13.182627599999998,52.53878220000001
3125,Spekteweg,13.183307300000001,52.5418642
3126,Cautiusstraße,13.1968865,52.5621711
3127,Klinkeplatz,13.1985943,52.5549017
3128,Klinkeplatz,13.1986366,52.5556025
3129,Cautiusstraße,13.196867499999998,52.562540399999996
3130,Adlergestell/Glienicker Weg,13.549888699999999,52.429385700000005
3131,Adlergestell/Glienicker Weg,13.549584900000001,52.4299749
3132,Betonwerk,13.5716994,52.4305968
3133,Betonwerk,13.571736800000002,52.430876500000004
3134,Bärenlauchstraße,13.540364499999999,52.4506793
3135,Bärenlauchstraße,13.5391521,52.4508558
3136,Freystadter Weg,13.558082699999998,52.4467387
3137,Freystadter Weg,13.5580055,52.4469356
3138,Friedlander Straße,13.553653899999999,52.4477709
3139,Friedlander Straße,13.5540232,52.4477832
3140,Friedrich-Wolf-Straße,13.575192699999999,52.4242943
3141,Friedrich-Wolf-Straße,13.5750992,52.424693
3142,Glienicker Straße,13.570307999999999,52.440802000000005
3143,Glienicker Straße,13.569993400000001,52.441690599999994
3144,Glienicker Straße,13.569082,52.441592099999994
3145,Glienicker Straße,13.569073999999999,52.4414544
3146,Oberspreestraße/Bundeswehr,13.549198800000001,52.4488775
3147,Oberspreestraße/Bundeswehr,13.5492894,52.44870409999999
3148,Köllnischer Platz,13.5690818,52.4436754
3149,Köllnischer Platz,13.5692427,52.443856700000005
3150,Köllnischer Platz,13.568239000000002,52.444696900000004
3151,Köllnischer Platz,13.568458999999999,52.44491479999999
3152,Lübbenauer Weg,13.6350829,52.3912745
3153,Ottomar-Geschke-Straße,13.559409900000002,52.4418846
3154,Königsseestraße,13.577975899999998,52.4203088
3155,Königsseestraße,13.5778504,52.4206664
3156,Rosenweg,13.571354500000002,52.4346807
3157,Rosenweg,13.5715356,52.435027299999994
3158,Anna-Seghers-Straße,13.543481,52.4363037
3159,S Grünau,13.574802499999999,52.4140034
3160,S Grünau,13.5745149,52.41402
3161,S Spindlersfeld,13.563320800000001,52.4456874
3162,S Spindlersfeld,13.563522599999999,52.445920400000006
3163,Schappachstraße,13.6318505,52.3947239
3164,Vollkropfgraben,13.5714364,52.4386736
3165,Vollkropfgraben,13.571503699999997,52.4388549
3166,Wassermannstraße,13.551940900000002,52.4392463
3167,Wassermannstraße,13.552439199999998,52.43956239999999
3168,Pinnauweg,13.2807772,52.421482
3169,Darser Straße,13.282131900000001,52.4163512
3170,Pinnauweg,13.2819188,52.421136
3171,Berkaer Straße/Breite Straße,13.2911775,52.4751069
3172,Berkaer Straße/Breite Straße,13.2911486,52.47535129999999
3173,Sulzaer Straße,13.2863796,52.476009999999995
3174,Roseneck,13.282164999999999,52.4757412
3175,Roseneck,13.2819201,52.4765743
3176,Mecklenburgische Straße/Binger Straße,13.308825899999999,52.4781089
3177,Umspannwerk Malchow,13.4933122,52.59181360000001
3178,Umspannwerk Malchow,13.492293599999998,52.5915253
3179,Alliiertenmuseum,13.273837900000002,52.45644870000001
3180,Hüttenweg,13.2725914,52.4537668
3181,Amandastraße,13.3196157,52.6261029
3182,Veltheimstraße/Schildower Straße,13.3251494,52.6254811
3183,Binger Straße,13.309179199999999,52.472325100000006
3184,Binger Straße,13.3098983,52.4724009
3185,Wiesbadener Straße/Laubacher Straße,13.3189483,52.471612300000004
3186,Schillerplatz,13.3236136,52.471502199999996
3187,Schillerplatz,13.324542800000001,52.4716279
3188,Kaisereiche,13.3320021,52.469384999999996
3189,Birkbuschstraße/Klingsorstraße,13.3266514,52.447199499999996
3190,Birkbuschstraße/Klingsorstraße,13.3258487,52.4480005
3191,Vionvillestraße,13.3293473,52.4457256
3192,Vionvillestraße,13.329891,52.445610200000004
3193,Sandwiesenweg,13.165448199999998,52.56292020000001
3194,Alt-Pichelsdorf,13.1962513,52.5130421
3195,Saatwinkler Damm/Rohrdamm,13.259314300000002,52.5474079
3196,Saatwinkler Damm/Rohrdamm,13.2593076,52.54714250000001
3197,Sandheideweg,13.1826491,52.5124652
3198,Gatower Straße/Weinmeisterhornweg,13.180059699999997,52.508770299999995
3199,Biberburg,13.180100400000002,52.498138899999994
3200,Emil-Basdeck-Straße,13.1803721,52.49327170000001
3201,Pfirsichweg,13.180400400000002,52.490638
3202,Gatow Kirche,13.182247,52.4868365
3203,Helleberge,13.174296300000002,52.4742557
3204,Paulsternstraße/Gartenfelder Straße,13.246266,52.5441814
3205,Quedlinburger Straße,13.3062065,52.523090100000005
3206,Quedlinburger Straße,13.305844899999999,52.5228774
3207,U Rohrdamm,13.2612826,52.5368973
3208,U Rohrdamm,13.261175,52.537194400000004
3209,U Paulsternstraße,13.2483214,52.5379422
3210,Volkmarstraße,13.395424900000002,52.4546029
3211,Rauchstraße,13.208179199999998,52.5611926
3212,Hochmeisterplatz,13.3019698,52.4952414
3213,Hochmeisterplatz,13.3017633,52.495376799999995
3214,Martin-Luther-Krankenhaus,13.293611800000003,52.4910797
3215,Martin-Luther-Krankenhaus,13.2935027,52.491155299999996
3216,Bitscher Straße,13.277083800000002,52.4505642
3217,Bitscher Straße,13.2781215,52.45021170000001
3218,Platz am Wilden Eber,13.289419500000001,52.471002799999994
3219,Platz am Wilden Eber,13.289836300000001,52.471174600000005
3220,Alliiertenmuseum,13.2733772,52.4563632
3221,Bachstelzenweg,13.284053699999998,52.458558999999994
3222,Vogelsang,13.279734,52.459541
3223,Hüttenweg,13.2718594,52.4531804
3224,Bachstelzenweg,13.2840068,52.4587012
3225,Vogelsang,13.2799048,52.4593782
3226,Machnower Straße/Berlepschstraße,13.2565555,52.42927099999999
3227,Gutzmannstraße,13.2499198,52.421086200000005
3228,Ludwigsfelder Straße/Sachtlebenstraße,13.2502051,52.418282
3229,Katzbachstraße,13.3777675,52.4916622
3230,Mansteinstraße,13.3661285,52.493379000000004
3231,Saatwinkler Damm 137,13.2631089,52.5485084
3232,Saatwinkler Damm 137,13.2644774,52.548546200000004
3233,Herbertstraße,13.280095999999999,52.491851000000004
3234,Herbertstraße,13.2809862,52.4924426
3235,Taubertstraße,13.267904099999999,52.484669700000005
3236,Hornstraße,13.3830598,52.49331529999999
3237,Hornstraße,13.3840392,52.493792799999994
3238,Altmarkstraße,13.342731099999998,52.4587574
3239,Filandastraße,13.331970499999999,52.4581708
3240,Insulaner,13.3464951,52.4589575
3241,Robert-Lück-Straße,13.326394699999998,52.4579937
3242,Colditzstraße,13.392907699999999,52.45791429999999
3243,Quellweg,13.2680289,52.5365358
3244,Quellweg,13.267657699999999,52.5368245
3245,Rohrdamm/Wasserwerk,13.267102599999998,52.53196170000001
3246,Rohrdamm/Wasserwerk,13.2673254,52.530968900000005
3247,Rohrdammbrücke,13.2697989,52.52843589999999
3248,Rohrdammbrücke,13.2697422,52.5285753
3249,Marktstraße,13.474797400000002,52.5027565
3250,Holteistraße,13.4666266,52.50844920000001
3251,Neue Bahnhofstraße,13.469294400000003,52.5066878
3252,Marktstraße,13.4741839,52.503009999999996
3253,Neue Bahnhofstraße,13.4697089,52.506379599999995
3254,Detmolder Straße/Blissestraße,13.320444400000001,52.4791937
3255,Detmolder Straße/Blissestraße,13.320185500000001,52.479047800000004
3256,Industriestraße,13.409869699999998,52.45504520000001
3257,Rixdorfer Straße/Ullsteinstraße,13.408358800000002,52.452836899999994
3258,Helmholtzstraße,13.3215068,52.52102560000001
3259,Botanischer Volkspark,13.400758800000002,52.60527679999999
3260,Am Wäldchen,13.3844712,52.62655079999999
3261,Hans-Schumacher-Straße,13.431611800000002,52.61584989999999
3262,Hans-Schumacher-Straße,13.431407,52.616080000000004
3263,Sommerbad Mariendorf,13.398941899999999,52.4439804
3264,Ehrenmal Schönholz,13.375736400000001,52.5801695
3265,Ehrenmal Schönholz,13.376141199999998,52.579141299999996
3266,Schönholzer Weg,13.373128699999999,52.5869452
3267,Kalvinistenweg,13.427408999999999,52.6029808
3268,Blankenfelder Straße,13.4316823,52.60180749999999
3269,Blankenfelder Straße,13.4312571,52.601761100000004
3270,Malchow/Dorfstraße,13.482629699999999,52.579538
3271,Krugstege,13.452005599999998,52.5912853
3272,Ortnitstraße,13.4829292,52.5744537
3273,Barther Straße,13.498410999999999,52.56331089999999
3274,Hauptstraße/Friedrich-Engels-Straße,13.3751033,52.596684200000006
3275,Hauptstraße/Friedrich-Engels-Straße,13.374635500000002,52.596404500000006
3276,Am Wiesengrund,13.3727772,52.593116200000004
3277,Am Wiesengrund,13.3727805,52.5934124
3278,Friedenstraße/Großbeerenstraße,13.3799596,52.4374946
3279,Körtingstraße,13.3786456,52.435281
3280,Körtingstraße,13.377976199999999,52.434445
3281,Friedenstraße/Großbeerenstraße,13.379397299999999,52.4378267
3282,Amorbacher Weg,13.2075241,52.5569155
3283,Mellenseestraße,13.508316199999998,52.493501
3284,Grindelwaldweg,13.352400699999999,52.564531200000005
3285,Alt-Schönow,13.268023399999999,52.406823700000004
3286,Alt-Schönow,13.2675464,52.4075172
3287,Beeskowdamm,13.267439600000001,52.409577299999995
3288,Beeskowdamm,13.2671716,52.4096684
3289,Falkenberger Straße/Berliner Allee,13.4682706,52.55506999999999
3290,Gersdorfstraße/Kaiserstraße,13.3735019,52.4450345
3291,Gersdorfstraße/Kaiserstraße,13.3737486,52.445361899999995
3292,Ingeborgstraße,13.4446606,52.576868000000005
3293,Ingeborgstraße,13.4444786,52.5775818
3294,Mimestraße,13.4442926,52.5745728
3295,Mimestraße,13.444516199999999,52.5744577
3296,Pasedagplatz,13.459736999999999,52.559972200000004
3297,S Baumschulenweg,13.4894921,52.4676368
3298,S Baumschulenweg,13.4896848,52.467689899999996
3299,Buschkrug,13.451525400000001,52.45236679999999
3300,Buschkrug,13.4510559,52.45258929999999
3301,Haarlemer Straße,13.456114000000001,52.45312270000001
3302,Breitscheidplatz,13.336487599999998,52.5053172
3303,Jebensstraße,13.3308207,52.5067041
3304,Heinersdorf Kirche,13.440195999999998,52.5682225
3305,Heinersdorf Kirche,13.440688,52.568202
3306,Greifswalder Straße/Ostseestraße,13.445033300000002,52.545054099999994
3307,Michelangelostraße,13.451493300000003,52.54311070000001
3308,Michelangelostraße,13.4516947,52.5427385
3309,Greifswalder Straße/Ostseestraße,13.4440714,52.5459179
3310,Fafnerstraße,13.445519199999998,52.581872700000005
3311,Papstfinkweg,13.448811,52.584966099999995
3312,Heinersdorfer Straße,13.4530595,52.5901336
3313,Alt-Blankenburg,13.4532818,52.5930446
3314,Alt-Blankenburg,13.4555438,52.59294870000001
3315,Treseburger Straße,13.4669767,52.5965836
3316,Treseburger Straße,13.466729999999998,52.596647700000005
3317,Treskowstraße,13.427922199999998,52.5617005
3318,Treskowstraße,13.4274381,52.562025399999996
3319,Binzstraße,13.427368099999999,52.5641067
3320,Binzstraße,13.4268568,52.5647618
3321,Fafnerstraße,13.444904199999998,52.581117000000006
3322,Gewerbegebiet Pankow-Nord,13.440435800000001,52.634936200000006
